person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1H,H,681803,0.6714,0.2377,0.0000,0.0000,0.7645,6.8162,-5.9726,3.3422,-0.0073,-0.0356,-0.0245
P1H,H,681823,0.6750,0.2353,0.0000,0.0000,0.8188,6.7240,-6.0732,3.3836,0.0268,-0.0460,-0.0238
P1H,H,681843,0.6703,0.2369,0.0000,0.0000,0.7626,6.6893,-6.0822,3.3578,0.0167,-0.0625,-0.0011
P1H,H,681863,0.6743,0.2369,0.0000,0.0000,0.7565,6.5971,-6.0504,3.3087,0.0201,-0.0500,0.0068
P1H,H,681883,0.6707,0.2353,0.0000,0.0000,0.8542,6.6641,-6.0845,3.2716,0.0149,-0.0238,0.0041
P1H,H,681903,0.6725,0.2373,0.0000,0.0000,0.8358,6.6276,-5.9887,3.2363,-0.0096,-0.0040,0.0049
P1H,H,681923,0.6782,0.2369,0.0000,0.0000,0.8037,6.9851,-5.8720,3.3997,0.0031,-0.0107,0.0104
P1H,H,681943,0.6746,0.2393,0.0000,0.0000,0.7574,6.8581,-5.8822,3.4620,0.0452,-0.0773,0.0148
P1H,H,681963,0.6764,0.2409,0.0000,0.0000,0.8551,6.7845,-5.9385,3.4452,0.0500,-0.0650,0.0064
P1H,H,681983,0.6721,0.2385,0.0000,0.0000,0.7480,6.7833,-5.9456,3.4500,0.0540,-0.0421,-0.0103
P1H,H,682003,0.6739,0.2369,0.0000,0.0000,0.8013,6.7899,-6.0522,3.4021,0.0849,-0.0230,-0.0125
P1H,H,682023,0.6782,0.2361,0.0000,0.0000,0.8254,6.8492,-6.1007,3.2644,0.0742,-0.0016,-0.0261
P1H,H,682043,0.6739,0.2389,0.0000,0.0000,0.8315,6.8486,-6.0450,3.1686,0.0621,-0.0382,-0.0153
P1H,H,682063,0.6732,0.2377,0.0000,0.0000,0.8027,6.8420,-6.1031,3.1363,0.0845,-0.0340,-0.0163
P1H,H,682083,0.6728,0.2421,0.0000,0.0000,0.7796,6.8246,-6.1055,3.0920,0.0510,-0.0406,-0.0156
P1H,H,682103,0.6746,0.2421,0.0000,0.0000,0.8292,6.7725,-6.1540,3.1237,-0.0242,-0.0305,-0.0100
P1H,H,682123,0.6717,0.2365,0.0000,0.0000,0.7952,6.9228,-5.9875,3.2405,-0.0341,-0.0230,-0.0016
P1H,H,682143,0.6696,0.2357,0.0000,0.0000,0.8192,6.8228,-6.0624,3.3728,0.0111,-0.0727,-0.0073
P1H,H,682163,0.6753,0.2361,0.0000,0.0000,0.7683,6.6354,-6.1187,3.3674,-0.0029,-0.0646,-0.0027
P1H,H,682183,0.6725,0.2365,0.0000,0.0000,0.7300,6.8527,-5.9852,3.3728,0.0012,-0.0192,-0.0020
P1H,H,682203,0.6710,0.2365,0.0000,0.0000,0.8018,6.7791,-5.9696,3.3159,0.0312,-0.0706,0.0009
P1H,H,682223,0.6750,0.2365,0.0000,0.0000,0.7395,6.7174,-6.0378,3.2387,0.0404,-0.0398,-0.0036
P1H,H,682243,0.6797,0.2377,0.0000,0.0000,0.8226,6.9012,-6.0504,3.2812,0.0417,-0.0175,-0.0024
P1H,H,682263,0.6725,0.2365,0.0000,0.0000,0.8344,6.8821,-6.0486,3.2195,0.0337,-0.0553,0.0004
P1H,H,682283,0.6714,0.2369,0.0000,0.0000,0.7579,6.8492,-6.0678,3.2435,-0.0019,-0.0702,0.0017
P1H,H,682303,0.6764,0.2377,0.0000,0.0000,0.7409,6.7695,-6.0325,3.2812,-0.0056,-0.0589,0.0008
P1H,H,682323,0.6548,0.2361,0.0000,0.0000,0.7451,6.8533,-6.0366,3.2997,0.0088,-0.0332,-0.0045
P1H,H,682343,0.6735,0.2341,0.0000,0.0000,0.8013,6.8587,-5.9702,3.3141,0.0100,-0.0344,-0.0136
P1H,H,682363,0.6714,0.2361,0.0000,0.0000,0.7583,6.8234,-6.0905,3.3069,0.0233,-0.0570,-0.0108
P1H,H,682383,0.6707,0.2369,0.0000,0.0000,0.7654,6.7923,-6.1199,3.2752,0.0107,-0.0532,-0.0163
