person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1I,I,796143,0.0426,0.5781,0.5578,0.7522,0.9300,-1.6603,-8.9556,-3.5069,0.0212,-0.0538,-0.0059
P1I,I,796163,0.0429,0.5773,0.5591,0.7491,0.8978,-1.8346,-9.1148,-3.6123,0.0302,-0.0533,-0.0180
P1I,I,796183,0.0418,0.5777,0.5660,0.7415,0.8656,-1.8585,-9.0891,-3.6644,0.0209,-0.0320,-0.0003
P1I,I,796203,0.0415,0.5773,0.5607,0.7514,0.9345,-1.7951,-9.2077,-3.6770,0.0048,-0.0143,0.0089
P1I,I,796223,0.0433,0.5797,0.5554,0.7499,0.8498,-1.7130,-9.0681,-3.6153,-0.0185,-0.0346,0.0117
P1I,I,796243,0.0422,0.5765,0.5636,0.7651,0.8262,-1.7076,-9.0777,-3.5560,-0.0109,-0.0529,0.0020
P1I,I,796263,0.0386,0.5753,0.5722,0.7419,0.9005,-1.7154,-9.0729,-3.4919,-0.0021,-0.0381,0.0045
P1I,I,796283,0.0422,0.5793,0.5558,0.7339,0.9395,-1.6819,-9.1250,-3.5063,0.0055,-0.0274,0.0060
P1I,I,796303,0.0415,0.5785,0.5582,0.7408,0.9146,-1.6831,-9.0819,-3.4991,0.0079,-0.0329,-0.0029
P1I,I,796323,0.0422,0.5861,0.5619,0.7453,0.9082,-1.6735,-9.1765,-3.4955,0.0278,-0.0256,-0.0064
P1I,I,796343,0.0393,0.5789,0.5574,0.7461,0.9214,-1.6190,-9.0951,-3.5392,0.0195,-0.0585,-0.0157
P1I,I,796363,0.0426,0.5785,0.5603,0.7484,0.8933,-1.8328,-9.1352,-3.5722,0.0318,-0.0781,-0.0250
P1I,I,796383,0.0422,0.5797,0.5677,0.7389,0.9123,-1.9495,-9.0178,-3.5913,0.0234,-0.0079,-0.0009
P1I,I,796403,0.0361,0.5797,0.5611,0.7309,0.9295,-1.6574,-9.0382,-3.5782,0.0390,-0.0003,0.0176
P1I,I,796423,0.0433,0.5789,0.5623,0.7354,0.8579,-1.6574,-9.1496,-3.6273,0.0276,-0.0658,-0.0061
P1I,I,796443,0.0422,0.5789,0.5566,0.7373,0.9318,-1.8196,-9.1418,-3.6728,0.0021,-0.0691,-0.0123
P1I,I,796463,0.0418,0.5789,0.5554,0.7343,0.8978,-1.8472,-9.0310,-3.6129,-0.0112,-0.0125,0.0061
P1I,I,796483,0.0422,0.5797,0.5685,0.7229,0.9277,-1.6508,-9.0669,-3.5967,0.0063,0.0008,0.0200
P1I,I,796503,0.0447,0.5777,0.5398,0.7404,0.8126,-1.4664,-9.0202,-3.5835,0.0104,-0.0618,-0.0041
P1I,I,796523,0.0429,0.5793,0.5603,0.7259,0.9395,-1.8148,-9.1520,-3.6362,0.0131,-0.0926,-0.0244
P1I,I,796543,0.0400,0.5785,0.5554,0.7411,0.8285,-1.8052,-9.0681,-3.6297,-0.0111,-0.0257,-0.0084
P1I,I,796563,0.0418,0.5785,0.5562,0.7617,0.9177,-1.6981,-9.0622,-3.5806,-0.0031,-0.0060,0.0045
P1I,I,796583,0.0411,0.5789,0.5521,0.7335,0.8317,-1.6873,-9.0819,-3.5674,0.0120,-0.0289,-0.0029
P1I,I,796603,0.0411,0.5785,0.5660,0.7176,0.8674,-1.6849,-9.1490,-3.5231,0.0173,-0.0521,-0.0125
P1I,I,796623,0.0426,0.5785,0.5419,0.7324,0.8883,-1.7777,-9.1550,-3.5728,0.0045,-0.0546,-0.0260
P1I,I,796643,0.0440,0.5789,0.5652,0.7305,0.8928,-1.7807,-9.1053,-3.5536,-0.0012,-0.0292,-0.0152
P1I,I,796663,0.0415,0.5777,0.5636,0.7423,0.8733,-1.8142,-9.1101,-3.5596,-0.0001,-0.0144,0.0004
P1I,I,796683,0.0422,0.5777,0.5636,0.7533,0.8887,-1.7394,-9.0897,-3.4967,0.0025,-0.0061,0.0100
P1I,I,796703,0.0440,0.5777,0.5664,0.7453,0.9032,-1.6969,-9.0801,-3.4931,0.0159,-0.0474,-0.0005
P1I,I,796723,0.0444,0.5781,0.5546,0.7415,0.8344,-1.8214,-9.1172,-3.5315,0.0144,-0.0537,-0.0080
P1I,I,796743,0.0418,0.5769,0.5546,0.7427,0.8099,-1.7502,-9.0657,-3.5764,0.0204,-0.0191,-0.0024
P1I,I,796763,0.0429,0.5777,0.5628,0.7392,0.8375,-1.7112,-9.1328,-3.6051,0.0173,-0.0209,-0.0037
P1I,I,796783,0.0415,0.5785,0.5566,0.7560,0.9282,-1.6328,-9.0502,-3.5919,0.0109,-0.0265,-0.0076
P1I,I,796803,0.0422,0.5777,0.5595,0.7590,0.8466,-1.6448,-9.1047,-3.5794,0.0305,-0.0821,-0.0149
P1I,I,796823,0.0429,0.5777,0.5554,0.7373,0.8530,-1.8304,-9.1538,-3.6069,0.0157,-0.0685,-0.0179
P1I,I,796843,0.0422,0.5789,0.5537,0.7545,0.8543,-1.8537,-9.1184,-3.5632,0.0133,-0.0152,-0.0016
P1I,I,796863,0.0426,0.5789,0.5615,0.7366,0.8140,-1.7657,-9.1172,-3.5297,0.0060,0.0096,0.0005
P1I,I,796883,0.0426,0.5785,0.5562,0.7491,0.7981,-1.6274,-9.0717,-3.5380,0.0105,-0.0119,-0.0045
P1I,I,796903,0.0436,0.5809,0.5611,0.7685,0.9051,-1.6873,-9.0316,-3.5788,0.0175,-0.0667,-0.0187
P1I,I,796923,0.0418,0.5777,0.5709,0.7522,0.8072,-1.8058,-9.1298,-3.5680,0.0296,-0.0750,-0.0064
P1I,I,796943,0.0426,0.5765,0.5570,0.7495,0.9164,-1.7945,-9.1520,-3.5578,0.0128,-0.0536,-0.0115
P1I,I,796963,0.0422,0.5781,0.5730,0.7579,0.8412,-1.7729,-9.0574,-3.5752,0.0071,-0.0510,-0.0100
P1I,I,796983,0.0440,0.5777,0.5632,0.7495,0.9390,-1.8388,-9.0699,-3.5770,0.0203,-0.0117,-0.0067
P1I,I,797003,0.0418,0.5769,0.5558,0.7434,0.9051,-1.6723,-9.0855,-3.5740,0.0258,-0.0156,0.0035
P1I,I,797023,0.0422,0.5781,0.5402,0.7408,0.8933,-1.7448,-9.2466,-3.5943,0.0230,-0.0632,-0.0056
P1I,I,797043,0.0433,0.5785,0.5570,0.7248,0.8063,-1.7867,-9.1077,-3.6231,0.0001,-0.0425,-0.0001
P1I,I,797063,0.0447,0.5793,0.5619,0.7423,0.9241,-1.7376,-9.0172,-3.6021,0.0041,-0.0256,0.0009
P1I,I,797083,0.0436,0.5793,0.5476,0.7472,0.8466,-1.6699,-9.0580,-3.5835,0.0270,-0.0446,-0.0056
P1I,I,797103,0.0444,0.5813,0.5591,0.7533,0.9128,-1.7208,-9.1172,-3.6195,0.0169,-0.0549,-0.0049
P1I,I,797123,0.0433,0.5761,0.5521,0.7335,0.8475,-1.7424,-9.1472,-3.6584,-0.0060,-0.0412,-0.0139
P1I,I,797143,0.0436,0.5777,0.5517,0.7370,0.8561,-1.7430,-9.0292,-3.5728,-0.0001,-0.0209,0.0043
P1I,I,797163,0.0429,0.5793,0.5554,0.7430,0.8443,-1.7555,-9.1095,-3.5812,0.0053,-0.0117,0.0000
P1I,I,797183,0.0411,0.5837,0.5570,0.7351,0.8240,-1.6897,-9.1142,-3.5350,0.0229,-0.0412,-0.0088
P1I,I,797203,0.0451,0.5801,0.5517,0.7541,0.8892,-1.8268,-9.1526,-3.5812,0.0125,-0.0372,-0.0188
P1I,I,797223,0.0436,0.5793,0.5566,0.7537,0.8806,-1.7178,-9.1226,-3.5458,0.0004,-0.0273,-0.0116
P1I,I,797243,0.0371,0.5817,0.5464,0.7567,0.8702,-1.6705,-9.0244,-3.4919,0.0048,-0.0521,-0.0117
P1I,I,797263,0.0433,0.5793,0.5619,0.7468,0.9069,-1.8430,-9.0729,-3.4973,0.0233,-0.0513,-0.0051
P1I,I,797283,0.0458,0.5801,0.5431,0.7400,0.9005,-1.7909,-9.1448,-3.5135,0.0313,-0.0209,0.0024
P1I,I,797303,0.0444,0.5789,0.5509,0.7313,0.9159,-1.7047,-9.1196,-3.5339,0.0199,-0.0113,-0.0063
P1I,I,797323,0.0444,0.5721,0.5509,0.7377,0.9417,-1.6574,-9.0424,-3.5590,0.0318,-0.0489,-0.0104
P1I,I,797343,0.0444,0.5773,0.5562,0.7457,0.9209,-1.7873,-9.1107,-3.6632,0.0362,-0.0659,-0.0115
P1I,I,797363,0.0451,0.5797,0.5595,0.7541,0.9010,-1.7723,-9.1184,-3.6650,0.0253,-0.0432,-0.0009
P1I,I,797383,0.0433,0.5785,0.5546,0.7274,0.8652,-1.7705,-9.1077,-3.6320,0.0168,-0.0348,-0.0075
P1I,I,797403,0.0451,0.5817,0.5619,0.7427,0.8561,-1.7274,-9.1142,-3.6249,0.0079,-0.0254,-0.0052
