person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1P,P,1585983,0.8119,0.5025,0.0000,0.0000,0.6599,2.0334,-5.0942,7.7820,-0.0250,-0.0370,-0.0281
P1P,P,1586003,0.8101,0.5011,0.0000,0.0000,0.6283,1.9807,-5.0182,7.8844,-0.0203,-0.0390,-0.0354
P1P,P,1586023,0.8105,0.5001,0.0000,0.0000,0.6906,1.8585,-4.9709,7.8904,-0.0168,-0.0324,-0.0421
P1P,P,1586043,0.8119,0.5015,0.0000,0.0000,0.6400,1.8040,-4.8793,8.0556,-0.0489,-0.0333,-0.0116
P1P,P,1586063,0.8097,0.4997,0.0000,0.0000,0.6538,1.8136,-4.8038,8.1940,-0.0389,-0.0469,0.0189
P1P,P,1586083,0.8116,0.5011,0.0000,0.0000,0.6815,1.8466,-4.7847,8.2071,0.0128,-0.0384,0.0302
P1P,P,1586103,0.8108,0.5025,0.0000,0.0000,0.6880,2.0100,-4.8583,8.1311,0.0445,-0.0224,0.0249
P1P,P,1586123,0.8097,0.4983,0.0000,0.0000,0.6594,2.1124,-4.9164,8.0754,0.0566,-0.0326,0.0213
P1P,P,1586143,0.8105,0.5048,0.0000,0.0000,0.6400,2.0980,-5.0433,7.9293,0.0686,-0.0474,0.0165
P1P,P,1586163,0.8127,0.5048,0.0000,0.0000,0.7096,2.0525,-5.1547,7.8575,0.0530,-0.0230,-0.0117
P1P,P,1586183,0.8116,0.5052,0.0000,0.0000,0.7066,2.1400,-5.2032,7.7778,0.0164,-0.0121,-0.0333
P1P,P,1586203,0.8130,0.5071,0.0000,0.0000,0.6305,2.0855,-5.1834,7.8407,-0.0125,-0.0276,-0.0280
P1P,P,1586223,0.8123,0.5112,0.0000,0.0000,0.7373,1.9831,-5.1176,7.9281,-0.0374,-0.0496,-0.0196
P1P,P,1586243,0.8130,0.5071,0.0000,0.0000,0.6512,1.9076,-4.9751,8.0317,-0.0456,-0.0444,-0.0179
P1P,P,1586263,0.8097,0.5108,0.0000,0.0000,0.6906,1.9070,-4.8924,8.1341,-0.0123,-0.0410,-0.0208
P1P,P,1586283,0.8072,0.5071,0.0000,0.0000,0.6612,1.8675,-4.8954,8.0844,-0.0045,-0.0348,-0.0135
P1P,P,1586303,0.8127,0.5043,0.0000,0.0000,0.6979,1.9100,-4.8577,8.1299,-0.0009,-0.0344,-0.0144
P1P,P,1586323,0.8108,0.5089,0.0000,0.0000,0.6728,2.0106,-4.8715,8.0628,0.0321,-0.0282,-0.0040
P1P,P,1586343,0.8108,0.5066,0.0000,0.0000,0.7251,2.0040,-4.9553,8.0089,0.0113,-0.0465,0.0049
P1P,P,1586363,0.8097,0.5080,0.0000,0.0000,0.6607,1.9717,-5.0098,7.9790,0.0289,-0.0425,-0.0071
P1P,P,1586383,0.8101,0.5025,0.0000,0.0000,0.6983,2.0034,-5.0679,7.9335,0.0153,-0.0183,-0.0136
P1P,P,1586403,0.8108,0.5025,0.0000,0.0000,0.6914,2.0639,-5.0008,7.9622,-0.0051,-0.0393,-0.0179
P1P,P,1586423,0.8112,0.5015,0.0000,0.0000,0.7161,1.9699,-5.0397,7.9527,0.0088,-0.0564,-0.0083
P1P,P,1586443,0.8112,0.5043,0.0000,0.0000,0.6581,1.9418,-5.0170,8.0209,0.0119,-0.0465,-0.0060
